Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,year,GDP,GDP_growth,Country Code_y,Indicator Name_y,Indicator Code_y,Inflation
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2019,17481715455963.4,3.5565866914851085,TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.93321335810515
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2019,4184533628660.37,2.0869379536592847,TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.67599202639893
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2019,6992654019.28876,-0.5201397764647564,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.674652770077525
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2019,543976691793.886,7.345273659708895,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.706728601314311
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2019,5230554354083.41,-2.1788077629499303,TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.09604635327807
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2019,2032550389.41316,30.627587538613056,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.958812739703141
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2019,1817220775856.43,-2.38386345426973,TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.00538949390383
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2019,506031238.979937,2.5328624689231916,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.179543348218
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2019,3318484576527.33,5.020598518906039,TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.6289496588547
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2019,2045711007848.14,13.726675655193187,TSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.867588034469
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2019,23477745791.6977,-1.6970703253626263,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.00054293027237
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2019,41905642418.825,-1.8292948810352039,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.72007532863799
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2019,775853144222.613,-1.5860633921805256,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.1768215720022
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2019,61026731925.9213,7.057468416928403,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46428057999021
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2019,35353061003.4359,7.367915376803502,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.867588034469
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2019,153883047509.577,17.565717816069217,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.88671745611133
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2019,23981611801327.3,1.7079486497458385,UMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.84922984511086
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2019,62222313618.8454,-4.7781528634622035,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.88198870879619
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2019,21380976119000.0,4.1295302210277995,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.81221007526021
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2019,67293639798.3996,14.647941064501513,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.5257359560687
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2019,910481481.481481,2.957251569508501,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.91306972532459
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2019,334365270496.667,7.8227298660735745,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.7958236745225
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2019,936526267.622513,2.383043011019237,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.76252019386111
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2019,88483262418196.6,1.6453550662429262,WLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.227478809383
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2019,912950466.064906,3.9276104718924287,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.982326569888117
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2019,7899741278.75198,0.2662659985448679,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.67599202639893
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2019,389330032224.269,-3.930973501511381,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.10285075461156
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2019,23308667781.2258,-11.412647178340297,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.15031644316296
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2019,33357695635.1284,-2.296229528547622,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,255.304990757856
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2020,938607563405.087,-7.863558360857981,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.19162942092851
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2020,19955929052.1496,6.151695400600965,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.60188791482224
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2020,963784699293.976,-6.154989853631088,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.49037783931949
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2020,58852456453.8769,-27.103644034067898,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.271539247051
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2020,15241458744.5927,-2.205007432448358,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.62088661717004
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2020,2604104981819.8,-12.180296337592411,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.44703656998741
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2020,357161878829.135,-17.69064140552742,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.07940317940944
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2020,385740508436.965,-13.850033834945075,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,42.0150947376509
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2020,12641698583.2152,-7.177994721397507,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.21143577838465
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2020,1411637037.03704,-18.23461141585907,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.625989707046719
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2020,1333336461648.09,-4.649276630880516,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.846905537459305
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2020,434397601557.696,-1.938229765815791,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.38191063351862
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2020,42693000000.0,-11.37793939157119,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.75980947008127
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2020,3227847281.31544,12.407629821395627,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.32110643415521
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2020,529694473501.791,-1.3101408151461102,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.740791812220344
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2020,15686741883.934,8.998636728611253,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.02272119663759
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2020,17725010532.5268,10.554585624041191,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.88470066518847
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2020,373979442362.193,6.476576772150033,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.69107474746211
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2020,70486877546.4901,2.8889384503982596,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.67244096855756
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2020,35837632978.7234,-11.395647027880084,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.31770629331379
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2020,10363200000.0,-21.946222791293213,BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.0385210980054558
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2020,20226038369.9191,-1.252626628808684,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.0512960076349
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2020,61371673344.7424,-4.717418503767656,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.54814357456511
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2020,2047284600.0,-14.022549711901144,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.121434644614894
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2020,42313784081.042,-13.745048610441756,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.940742153381849
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2020,1476107292151.95,-21.20233690757526,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21176803803376
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2020,12005799653.9835,-10.865024413744418,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.94031996607184
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2020,2457604333.90927,-10.164890397223992,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.62936522632508
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2020,14960251607.8135,-10.556416578718741,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8903591682421
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2020,2326720900.38047,4.745846342414928,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.71015659523153
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2020,1655684730000.19,-5.048986761027619,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.716999632307827
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2020,1678294256145.3,-0.3576536670039543,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.67244096855756
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2020,741999406005.627,2.859880318540653,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.725874933313384
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2020,254042159309.311,-8.7115346837912,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.04549084804326
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2020,14996414166715.1,2.9961679862399837,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41942189457782
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2020,63027852805.4204,4.380310220835648,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41252617189053
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2020,40773241177.0505,2.786856929388848,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.43760882182236
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2020,11468687464.0046,-17.943874309776607,COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.79537147083108
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2020,270348342541.465,-16.30903668489325,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52663500084706
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2020,1218763671.26563,2.59683999069269,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.786641929499151
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2020,1821565613.68613,-19.119788847297514,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.605795808395385
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2020,62395610760.0492,-3.138983053780231,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.724911478131376
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2020,53320869430.7059,-14.255083532857672,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.121434644614894
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2020,25555093854.2968,-2.4490643897406517,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.638422797978959
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2020,251109660602.536,-2.2136591193912425,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.16129528497801
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2020,3941398957073.94,-0.46707899899541827,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.144877925813982
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2020,3144136196.6228,1.789815638766501,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.7774078380617
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2020,528944444.444444,-17.898821500431193,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.22026442242476
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2020,355631021931.621,2.9616402124122976,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.420711974110115
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2020,78546672406.8291,-11.889981370303438,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.78103179915517
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2020,164873415325.201,-14.776334485727194,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41513094083414
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2020,17805166443182.2,1.724771314341833,EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.40629214387011
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2020,10823343545638.3,-7.386521221798292,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.96354992076065
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2020,27578839610232.4,0.5526605393669337,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.846905537459305
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2020,1446077189727.52,-4.149507256367702,ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.74615078213777
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2020,22322527185686.7,-3.229702185776906,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.19998396936028
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2020,95865473000.0,-10.902241285744996,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.338872392562139
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2020,383817841547.099,20.440337697767454,EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.04493288977539
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2020,13267554461613.6,-2.371048995742908,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.186938139702131
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2020,1289783836971.21,-8.102090729461764,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.322753017299739
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2020,31820771493.8974,-0.16620974368635189,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.44453109767983
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2020,98676811061.4035,7.45067776681827,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.3563468559061
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2020,15504055464107.4,-1.9293834005808752,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.476498852725066
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2020,1610227321244.27,-11.108584533643995,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8981937602627
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2020,270000311606.226,1.1180991617570468,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.290554555653239
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2020,4227719873.3865,-20.901902465336843,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.59524325887372
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2020,2647926055110.05,-2.749656176443005,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.476498852725066
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2020,372902700.0,-5.354644670050757,FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.554594630853174
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2020,15342236163.9864,-9.079841684182844,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.35276110675333
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2020,2724001478304.59,-5.275517958677634,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.989486703772491
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2020,16010869215.68,-9.226878307434639,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.2024648897534
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2020,70008243859.8666,2.422166684691529,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.88728956269944
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2020,14088693742.9464,4.804276579594102,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.6016203387167
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2020,1812170891.19069,-0.07933356968701233,GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.93127636562441
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2020,1705057581.09946,6.817967819267801,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.14000939393222
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2020,9893816007.7398,-12.938228291418064,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.76669523944228
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2020,191362985554.861,-7.690414776850862,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.24798355581405
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2020,1043411111.11111,-14.01533996050599,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.740732597045498
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2020,77719468248.3666,0.7089802043703353,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21444062197345
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2020,5471256594.72422,5.750100349578102,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.99333702283873
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2020,55889737341875.4,-2.7263104350681133,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.598986330824643
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2020,344943149590.058,-4.993849259995908,HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.2509620210808
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2020,23352232483.755,-6.148940508508893,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46841177951184
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2020,816029422839.446,0.5739866369777191,HPC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.47617372722194
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2020,57959843541.3699,-5.705327333651011,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.154811374562106
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2020,14508222518.3018,-3.3821612668350376,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.7963113642528
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2020,158468487754.196,-3.921622649389145,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.32674385766738
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2020,30204027280204.5,-3.738496873215047,IBD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41513094083414
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2020,32822847991827.3,-3.6837951469251395,IBT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8981937602627
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2020,2618820711622.81,-3.0483726552678836,IDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.47617372722194
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2020,1258453633593.25,-7.087109474393404,IDB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.1039488213608
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2020,1059054842698.48,-5.36547543154261,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91983527270793
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2020,1360367078029.56,1.013537068215542,IDX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.94180326908065
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2020,2674851578587.27,-5.669146680683412,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.62343677628535
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2020,436009027818.948,7.071807461531465,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.326183651280033
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2020,280934329279.723,-19.269053650546585,IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.5941390387295
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2020,180898797516.874,-22.572411018665683,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.574162679425795
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2020,22034665040.7901,-11.8108498623687,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.84792401518665
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2020,410768352657.612,2.526708390719379,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.575254620897756
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2020,1907481094079.23,-5.55185804949645,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.13770757391651
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2020,15000214216.2439,-11.899583021076088,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.2267777929352
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2020,43700383098.5916,-1.8035258861843428,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.333294350628378
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2020,5054068005376.28,-1.2490411179871153,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.024995834027731
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2020,171082365861.423,-5.826489248212596,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.71815454861464
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2020,100657505750.545,0.2780174245766043,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.40516207933392
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2020,8270468614.24051,-11.746604587664455,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.32542296338078
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2020,34818073901.4851,-5.0899941804641085,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.9402951426397
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2020,220898020.418627,1.8031776822009737,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.5532455441463
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2020,883922222.222222,-20.213224748513493,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.16724501769353
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2020,1744070276373.34,-0.39836056100218675,KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.537288023411737
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2020,111045470605.715,-21.164054556650914,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.101729548274
